이름,날짜,상대,결과,점수,타순,P,선발,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,투구,avLI,RE24,WPA
강진성,06-05,롯데,L,6:12,8,PH,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.222,0.265,0.289,0.554,2,0.09,0.63,0.005
강진성,06-17,KT,L,4:5,6,PR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.213,0.255,0.277,0.531,7,3.89,-0.63,-0.114
강진성,06-24,한화,L,3:5,7,LF,1,3,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.235,0.273,0.294,0.567,12,0.96,0.36,0.034
강진성,06-27,두산,L,3:6,7,LF,1,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.246,0.279,0.298,0.577,15,0.63,-0.28,-0.024
강진성,06-29,@KT,L,3:7,9,PH,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.250,0.281,0.300,0.581,5,0.65,0.08,0.031
강진성,07-17,@SK,L,4:10,6,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242,0.273,0.290,0.563,8,0.88,-0.26,-0.022
강진성,07-19,@SK,L,0:3,7,LF,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.242,0.271,0.288,0.559,10,0.61,0.10,0.024
강진성,07-24,@롯데,W,3:2,9,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239,0.268,0.284,0.551,0,0.00,0.00,0.000
노진혁,03-24,LG,W,4:2,2,3B,1,3,1,3,1,0,0,4,0,0,0,1,0,0,0,0,0,0,1.000,1.000,1.333,2.333,18,1.11,1.56,0.155
노진혁,03-27,한화,W,9:6,2,SS,1,3,2,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0.444,0.643,0.556,1.198,16,0.58,-0.06,-0.018
노진혁,03-29,한화,W,4:1,2,3B,1,4,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.375,0.524,0.438,0.961,18,1.51,-0.28,-0.071
노진혁,03-31,@롯데,W,10:5,2,SS,1,5,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.391,0.500,0.435,0.935,20,1.40,-0.84,-0.046
노진혁,04-03,삼성,W,4:3,2,SS,1,4,1,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.393,0.485,0.429,0.913,15,1.46,0.62,0.167
노진혁,04-05,삼성,L,1:4,8,SS,0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.400,0.486,0.433,0.919,10,0.89,-0.11,-0.013
노진혁,04-08,@두산,L,10:11,7,SS,1,4,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0.333,0.400,0.410,0.810,19,1.34,-1.17,-0.114
노진혁,04-11,KT,L,4:12,8,SS,1,3,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0.310,0.375,0.381,0.756,17,1.04,-1.08,-0.075
노진혁,04-13,@SK,L,2:4,3,SS,1,4,0,2,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0.340,0.396,0.404,0.800,17,0.87,0.87,0.039
노진혁,04-15,@SK,L,2:3,7,SS,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.302,0.356,0.358,0.714,10,0.81,-0.74,-0.068
노진혁,04-18,@넥센,W,1:0,7,SS,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.271,0.323,0.322,0.645,7,2.11,-0.42,0.031
노진혁,04-20,LG,L,4:9,7,SS,1,4,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.262,0.310,0.308,0.618,14,0.25,-0.03,0.020
노진혁,04-22,LG,L,4:5,9,PH,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.254,0.311,0.299,0.609,6,2.65,0.63,0.107
노진혁,04-25,@삼성,W,9:2,7,SS,1,5,1,3,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0.274,0.325,0.315,0.640,13,0.83,2.04,0.013
노진혁,04-27,두산,L,2:6,7,SS,1,3,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.278,0.341,0.316,0.657,18,1.03,-0.40,-0.031
노진혁,04-29,두산,L,1:7,7,SS,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262,0.323,0.298,0.620,15,0.40,-0.76,-0.031
노진혁,05-02,넥센,W,13:8,7,SS,1,4,2,3,1,0,1,7,1,0,0,1,0,0,0,0,0,0,0.293,0.353,0.380,0.733,18,0.30,1.53,0.033
노진혁,05-04,@KIA,W,6:5,7,SS,1,5,1,3,1,1,0,6,1,0,0,0,0,0,0,0,0,0,0.300,0.360,0.410,0.770,18,1.48,1.69,0.464
노진혁,05-06,@KIA,L,3:11,7,SS,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.287,0.345,0.398,0.743,16,0.51,-1.16,-0.053
노진혁,05-09,SK,L,5:6,7,PH,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.282,0.344,0.391,0.735,9,1.82,-0.52,-0.092
노진혁,05-11,@한화,W,4:2,5,3B,0,2,1,1,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0.284,0.344,0.414,0.758,8,1.67,1.47,0.411
노진혁,05-15,롯데,L,3:5,7,3B,1,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.268,0.326,0.390,0.716,17,0.77,-1.46,-0.102
노진혁,05-18,@KT,W,6:1,4,3B,0,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.268,0.333,0.386,0.719,16,0.32,0.54,0.017
노진혁,05-20,@KT,L,3:18,7,3B,1,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.281,0.342,0.393,0.735,11,0.67,-0.47,-0.028
노진혁,05-23,@LG,L,2:12,2,SS,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.284,0.346,0.397,0.743,7,0.91,-1.67,-0.067
노진혁,05-25,KIA,L,2:14,2,3B,1,3,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0.297,0.354,0.405,0.759,10,0.59,-0.60,-0.059
노진혁,05-27,KIA,L,1:12,2,3B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.288,0.343,0.391,0.734,12,0.39,-0.88,-0.040
노진혁,05-30,@한화,L,4:10,2,SS,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286,0.339,0.385,0.724,4,0.79,-0.26,-0.020
노진혁,06-01,삼성,L,3:5,8,PH,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281,0.337,0.377,0.714,7,1.15,-0.72,-0.062
노진혁,06-03,삼성,L,7:8,7,3B,1,5,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.286,0.342,0.383,0.725,16,0.90,-0.09,-0.004
노진혁,06-06,롯데,L,5:10,7,3B,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.278,0.337,0.372,0.709,11,0.44,-0.50,-0.012
노진혁,06-08,@두산,L,1:6,1,3B,1,4,0,2,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0.283,0.343,0.375,0.718,18,1.19,0.65,0.060
노진혁,06-10,@두산,L,3:6,1,3B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277,0.343,0.366,0.709,15,0.90,-0.21,-0.037
노진혁,06-13,LG,W,6:3,2,3B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.271,0.338,0.362,0.700,19,0.83,-1.83,-0.105
노진혁,06-15,KT,W,5:4,2,3B,1,5,1,2,0,1,0,4,1,0,0,0,0,0,1,0,0,0,0.274,0.338,0.375,0.713,18,1.26,0.52,0.050
노진혁,06-17,KT,L,4:5,2,SS,1,3,1,2,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0.284,0.347,0.386,0.733,22,1.20,-0.17,0.022
노진혁,06-21,@KIA,W,7:4,2,3B,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283,0.351,0.384,0.735,5,0.62,-0.18,-0.015
노진혁,06-23,한화,L,1:8,2,3B,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.277,0.347,0.375,0.722,18,0.68,-0.02,-0.011
노진혁,06-27,두산,L,3:6,1,3B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.271,0.340,0.367,0.707,19,1.30,-1.35,-0.144
노진혁,06-29,@KT,L,3:7,2,3B,1,5,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.270,0.337,0.367,0.704,13,1.05,-1.02,-0.076
노진혁,07-03,@LG,W,13:6,2,3B,1,6,2,3,0,0,0,3,1,1,0,0,0,0,1,0,0,0,0.278,0.342,0.371,0.713,22,0.66,0.98,-0.040
노진혁,07-05,@LG,W,5:3,1,3B,1,5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.272,0.335,0.362,0.697,16,1.16,0.06,0.051
노진혁,07-07,@넥센,L,4:6,2,3B,1,4,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0.279,0.341,0.378,0.719,20,1.94,0.44,0.012
노진혁,07-17,@SK,L,4:10,2,3B,1,4,0,2,1,0,0,3,2,0,0,1,0,0,0,1,0,0,0.285,0.348,0.390,0.737,19,1.18,1.41,0.142
노진혁,07-19,@SK,L,0:3,2,3B,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.289,0.351,0.396,0.747,9,1.11,0.23,0.019
노진혁,07-21,넥센,L,3:6,1,3B,1,4,2,2,0,0,2,8,2,0,0,0,0,0,0,1,0,0,0.292,0.354,0.416,0.770,17,0.77,0.98,0.043
노진혁,07-24,@롯데,W,3:2,1,3B,1,6,1,2,2,0,0,4,0,0,0,0,0,0,1,0,0,0,0.292,0.354,0.419,0.773,24,1.49,-0.22,-0.036
노진혁,07-26,@롯데,L,1:13,1,3B,1,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.294,0.355,0.421,0.776,7,0.68,-0.04,0.007
노진혁,07-28,SK,L,3:7,1,3B,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286,0.345,0.409,0.754,14,0.77,-1.21,-0.101
노진혁,07-31,@삼성,D,4:4,1,3B,1,6,1,1,0,0,1,4,1,0,0,0,0,0,2,0,0,0,0.283,0.341,0.412,0.753,21,1.38,-0.21,-0.121
노진혁,08-02,@삼성,L,2:3,1,3B,1,5,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.287,0.345,0.422,0.767,14,1.40,0.19,-0.027
노진혁,08-05,@한화,W,10:8,1,3B,1,4,2,2,0,0,1,5,2,0,0,0,0,0,1,0,0,0,0.289,0.345,0.429,0.774,14,1.16,1.18,0.110
노진혁,08-08,KT,W,7:3,1,SS,1,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.289,0.344,0.425,0.769,13,0.65,-1.41,-0.085
노진혁,08-10,SK,L,8:12,1,SS,1,5,1,2,0,0,1,5,2,0,0,0,0,0,0,1,0,0,0.293,0.348,0.445,0.793,15,1.70,-1.40,-0.148
노진혁,08-12,@삼성,L,2:9,1,SS,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.291,0.345,0.443,0.788,5,0.87,0.63,0.059
노진혁,08-15,@KT,W,13:9,1,SS,1,6,2,4,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0.294,0.347,0.442,0.789,23,0.41,1.76,0.099
노진혁,09-22,두산,L,10:13,7,3B,0,3,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.296,0.348,0.442,0.790,14,1.54,0.19,-0.042
노진혁,09-25,@롯데,L,7:8,6,SS,1,4,1,2,0,0,1,5,3,0,0,1,0,0,1,0,0,0,0.298,0.350,0.448,0.798,16,0.87,2.46,0.211
노진혁,09-27,@SK,L,4:11,6,SS,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293,0.344,0.440,0.784,9,0.44,-0.87,-0.035
노진혁,09-29,@넥센,L,5:6,1,SS,1,5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.290,0.343,0.435,0.778,20,1.32,-0.73,-0.059
노진혁,10-02,@KIA,W,6:5,6,3B,1,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.287,0.339,0.429,0.768,20,0.64,-0.75,-0.043
노진혁,10-07,롯데,L,2:8,6,3B,1,3,0,1,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0.285,0.338,0.428,0.765,17,0.77,0.77,0.025
노진혁,10-13,@한화,L,8:10,6,SS,1,3,1,1,0,0,1,4,2,0,0,1,0,0,1,0,0,0,0.283,0.337,0.431,0.768,19,1.02,1.50,0.128
노진혁,03-25,LG,W,7:1,2,3B,1,3,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0.500,0.667,0.667,1.333,31,0.84,-0.01,-0.003
노진혁,03-28,한화,L,2:6,2,SS,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0.529,0.417,0.946,7,1.11,-0.82,-0.081
노진혁,03-30,@롯데,W,7:5,9,PH,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.389,0.522,0.444,0.966,9,0.20,-0.19,0.006
노진혁,04-01,@롯데,L,2:3,1,SS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.483,0.417,0.899,1,0.50,-0.12,-0.013
노진혁,04-04,삼성,W,4:1,8,SS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393,0.485,0.429,0.913,0,0.00,0.00,0.000
노진혁,04-07,@두산,L,3:6,2,SS,1,5,0,1,0,1,0,3,0,0,0,0,0,0,2,0,0,0,0.371,0.450,0.457,0.907,14,1.33,-0.41,-0.075
노진혁,04-10,KT,L,4:5,5,3B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0.400,0.410,0.810,0,0.00,0.00,0.000
노진혁,04-12,KT,L,2:7,3,3B,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.326,0.388,0.395,0.783,8,0.40,0.13,0.012
노진혁,04-14,@SK,L,0:7,7,SS,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.320,0.375,0.380,0.755,8,0.53,-0.62,-0.039
노진혁,04-17,@넥센,W,3:2,7,SS,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.281,0.333,0.333,0.667,19,1.94,-1.19,-0.216
노진혁,04-19,@넥센,L,3:6,7,SS,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262,0.313,0.311,0.625,6,0.57,-0.38,-0.029
노진혁,04-21,LG,L,3:6,7,SS,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254,0.301,0.299,0.600,6,0.66,0.10,0.011
노진혁,04-24,@삼성,L,2:7,5,PR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250,0.307,0.294,0.601,4,0.02,-0.12,0.000
노진혁,04-26,@삼성,W,5:2,7,SS,1,3,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.276,0.333,0.316,0.649,14,0.55,0.15,0.008
노진혁,04-28,두산,W,5:1,1,SS,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272,0.333,0.309,0.642,3,0.49,-0.72,-0.027
노진혁,05-01,넥센,L,4:13,7,SS,1,4,1,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0.273,0.330,0.318,0.648,9,1.23,0.39,0.098
노진혁,05-03,넥센,L,9:13,7,SS,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.284,0.349,0.368,0.717,16,2.33,-0.89,-0.135
노진혁,05-05,@KIA,L,4:12,3,SS,1,4,0,1,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0.298,0.357,0.413,0.770,18,0.45,0.68,0.010
노진혁,05-08,SK,W,9:0,6,PH,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.287,0.350,0.398,0.748,4,0.07,0.40,0.002
노진혁,05-10,SK,L,2:6,2,2B,1,4,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.281,0.341,0.386,0.727,14,0.58,-0.34,-0.018
노진혁,05-13,@한화,L,0:4,6,3B,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.277,0.336,0.403,0.739,13,0.69,-1.12,-0.073
노진혁,05-17,롯데,L,0:7,8,SS,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.266,0.328,0.387,0.716,9,0.68,-0.07,0.029
노진혁,05-19,@KT,L,2:3,2,3B,1,4,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.282,0.345,0.397,0.742,8,1.39,1.86,0.225
노진혁,05-22,@LG,L,1:6,2,SS,1,3,0,2,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0.290,0.353,0.406,0.759,11,1.23,1.42,0.139
노진혁,05-24,@LG,L,0:4,2,3B,1,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.290,0.350,0.400,0.750,13,0.55,-0.15,-0.025
노진혁,05-26,KIA,W,5:0,7,3B,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.296,0.351,0.401,0.753,8,0.78,-0.08,0.013
노진혁,05-29,@한화,L,2:7,2,SS,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.288,0.341,0.388,0.728,12,0.68,-0.16,0.009
노진혁,05-31,@한화,W,5:4,2,SS,1,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.285,0.341,0.382,0.722,24,0.82,-0.15,-0.001
노진혁,06-02,삼성,L,4:6,7,3B,1,3,0,1,1,0,0,2,1,0,0,1,0,0,1,0,0,0,0.282,0.340,0.382,0.723,14,1.33,1.27,0.183
노진혁,06-05,롯데,L,6:12,7,3B,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.281,0.337,0.376,0.713,12,0.20,-0.87,-0.016
노진혁,06-07,롯데,W,5:4,9,PH,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.278,0.340,0.372,0.712,5,5.35,1.00,0.244
노진혁,06-09,@두산,L,0:3,1,3B,1,3,0,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0.283,0.349,0.374,0.724,23,0.94,0.34,0.030
노진혁,06-12,LG,W,8:4,2,3B,1,4,2,1,1,0,0,2,0,0,0,1,0,0,3,0,0,0,0.277,0.344,0.369,0.713,24,0.30,0.09,0.049
노진혁,06-14,LG,W,11:7,2,3B,1,4,1,1,1,0,0,2,1,0,0,0,0,0,2,0,0,0,0.271,0.336,0.365,0.701,14,0.66,0.09,0.086
노진혁,06-16,KT,W,5:1,2,3B,1,4,0,2,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0.278,0.340,0.382,0.723,13,1.30,2.59,0.224
노진혁,06-20,@KIA,L,5:6,1,3B,1,3,1,1,0,0,0,1,1,0,0,2,0,0,1,1,0,0,0.284,0.352,0.385,0.738,24,1.00,-0.21,-0.086
노진혁,06-22,한화,L,0:5,2,3B,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.279,0.347,0.378,0.725,13,1.06,-0.69,-0.084
노진혁,06-24,한화,L,3:5,8,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276,0.345,0.373,0.719,3,1.82,-0.34,-0.052
노진혁,06-28,두산,L,0:9,9,3B,0,3,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.272,0.340,0.366,0.706,11,0.02,-0.16,-0.001
노진혁,06-30,@KT,L,0:1,2,3B,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.272,0.338,0.368,0.707,9,1.11,-0.56,-0.043
노진혁,07-04,@LG,L,3:13,2,3B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273,0.337,0.365,0.702,18,0.39,-0.80,-0.039
노진혁,07-06,@넥센,L,2:6,2,3B,1,4,1,2,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0.275,0.337,0.376,0.713,9,0.46,0.48,0.053
노진혁,07-08,@넥센,W,2:1,2,3B,1,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.281,0.344,0.384,0.728,5,0.62,0.43,0.040
노진혁,07-18,@SK,W,4:3,2,SS,1,4,0,2,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0.288,0.350,0.395,0.745,13,1.53,2.72,0.275
노진혁,07-20,넥센,W,10:8,2,3B,1,4,2,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.289,0.352,0.394,0.745,21,1.48,0.20,-0.017
노진혁,07-22,넥센,L,3:6,1,3B,1,4,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.291,0.354,0.414,0.768,23,1.19,-0.05,-0.010
노진혁,07-25,@롯데,W,9:6,1,3B,1,5,2,2,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0.294,0.355,0.422,0.777,14,0.35,0.48,0.046
노진혁,07-27,SK,W,1:0,1,3B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290,0.350,0.416,0.766,13,1.05,-0.88,-0.109
노진혁,07-29,SK,W,4:3,1,3B,1,4,1,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0.285,0.344,0.407,0.751,22,0.66,-0.08,-0.005
노진혁,08-01,@삼성,W,9:5,1,3B,1,4,2,2,0,0,1,5,1,0,0,1,0,0,1,0,0,0,0.286,0.345,0.422,0.767,17,0.52,0.89,0.096
노진혁,08-04,@한화,W,7:5,1,3B,1,5,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.286,0.343,0.419,0.762,23,0.36,-0.34,-0.001
노진혁,08-07,KT,L,10:12,1,3B,1,5,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.290,0.346,0.428,0.774,19,0.34,-0.18,0.040
노진혁,08-09,SK,W,6:3,1,SS,1,4,1,2,1,0,1,6,2,0,0,1,0,0,2,0,0,0,0.291,0.347,0.437,0.784,18,0.53,2.18,0.057
노진혁,08-11,@삼성,W,7:1,1,SS,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289,0.344,0.439,0.782,9,0.51,-1.56,-0.066
노진혁,08-14,@KT,L,0:10,2,SS,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.288,0.342,0.438,0.780,22,0.70,-1.36,-0.077
노진혁,08-16,@KT,L,3:5,1,SS,1,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.293,0.346,0.440,0.786,17,1.37,-0.01,0.039
노진혁,09-23,두산,W,4:3,6,3B,1,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.296,0.347,0.440,0.787,16,0.83,-0.02,-0.016
노진혁,09-26,@롯데,L,7:10,6,SS,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.295,0.347,0.444,0.790,26,0.48,-0.79,-0.048
노진혁,09-28,@SK,L,2:6,6,SS,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.291,0.344,0.438,0.782,14,0.15,-0.10,0.001
노진혁,09-30,@넥센,L,2:8,6,SS,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.288,0.340,0.432,0.772,16,0.71,-0.70,-0.051
노진혁,10-06,넥센,W,6:5,6,3B,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.285,0.336,0.426,0.762,13,1.45,-1.34,-0.153
노진혁,10-12,@두산,L,2:13,6,SS,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.283,0.336,0.424,0.760,12,0.75,-0.72,-0.060
김성욱,03-24,LG,W,4:2,7,CF,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,4,0.33,0.39,0.022
김성욱,03-27,한화,W,9:6,8,CF,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.250,0.400,0.250,0.650,20,0.37,-1.06,-0.047
김성욱,03-29,한화,W,4:1,5,PR,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.250,0.400,0.250,0.650,0,3.34,0.15,0.049
김성욱,03-31,@롯데,W,10:5,8,CF,0,3,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0.286,0.375,0.286,0.661,10,1.04,-0.74,0.010
김성욱,04-03,삼성,W,4:3,8,CF,1,4,1,1,0,0,1,4,1,0,0,0,0,0,1,0,0,0,0.200,0.250,0.400,0.650,17,1.42,0.37,0.275
김성욱,04-05,삼성,L,1:4,2,CF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.182,0.250,0.455,0.705,16,1.08,-1.14,-0.106
김성욱,04-08,@두산,L,10:11,8,CF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.167,0.219,0.367,0.585,15,1.39,-1.46,-0.221
김성욱,04-11,KT,L,4:12,2,CF,1,4,1,1,0,0,1,4,2,0,0,0,0,0,1,0,0,0,0.194,0.275,0.444,0.719,18,1.09,0.83,0.078
김성욱,04-13,@SK,L,2:4,8,CF,1,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.195,0.283,0.415,0.697,6,1.54,0.50,0.065
김성욱,04-15,@SK,L,2:3,2,CF,1,5,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.229,0.302,0.417,0.719,23,0.93,1.22,0.106
김성욱,04-18,@넥센,W,1:0,8,CF,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.200,0.267,0.364,0.630,7,1.01,-0.70,-0.079
김성욱,04-20,LG,L,4:9,8,CF,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.207,0.281,0.362,0.643,4,0.53,-0.97,-0.050
김성욱,04-22,LG,L,4:5,7,CF,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206,0.275,0.397,0.672,5,2.34,-0.32,-0.056
김성욱,04-25,@삼성,W,9:2,8,CF,1,5,1,1,0,0,1,4,3,0,0,0,0,0,0,1,0,0,0.225,0.286,0.437,0.722,19,1.14,0.02,0.058
김성욱,04-27,두산,L,2:6,8,CF,1,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.256,0.318,0.462,0.779,20,1.07,0.13,0.019
김성욱,04-29,두산,L,1:7,2,CF,1,4,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.267,0.323,0.465,0.788,17,0.99,-1.02,-0.074
김성욱,05-02,넥센,W,13:8,2,CF,1,5,3,3,1,0,1,7,1,0,0,0,0,0,0,0,0,0,0.295,0.350,0.516,0.865,22,0.90,1.38,0.161
김성욱,05-04,@KIA,W,6:5,2,CF,1,4,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0.311,0.372,0.515,0.886,21,1.66,0.05,-0.024
김성욱,05-06,@KIA,L,3:11,2,CF,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.300,0.369,0.491,0.860,23,0.35,0.09,-0.015
