,이름,year,안타,2타,3타,홈런,사구,볼넷,고4,병살,삼진,희타,타수,도루,투구,gap,num_game,on_base,slg
t8,장운호,2021,6,0,0,0,0,1,0,0,4,0,21,0,84,7,5,0.3181818181818182,0.2857142857142857
t9,장운호,2021,3,1,0,0,0,2,0,1,3,2,12,0,46,9,5,0.375,0.4166666666666667
t10,장운호,2021,2,0,0,0,0,4,0,0,5,0,12,0,67,4,5,0.375,0.16666666666666666
t11,장운호,2021,8,3,0,0,0,0,0,0,5,0,22,1,68,5,5,0.5,0.6363636363636364
t12,장운호,2021,5,1,0,0,0,0,0,0,4,0,16,0,56,4,5,0.375,0.4375
t13,장운호,2021,5,1,0,0,1,2,0,0,3,0,16,0,65,6,5,0.47368421052631576,0.4375
t1,노진혁,2021,4,0,0,1,0,3,0,0,2,1,9,0,59,7,5,0.6153846153846154,0.8888888888888888
t2,노진혁,2021,8,2,0,0,1,2,0,0,7,0,18,0,96,4,5,0.6190476190476191,0.6666666666666666
t3,노진혁,2021,6,2,0,0,0,2,0,0,4,0,15,0,78,4,5,0.5882352941176471,0.6666666666666666
t4,노진혁,2021,5,4,0,0,0,3,0,1,7,0,18,0,102,4,5,0.5714285714285714,0.7222222222222222
t5,노진혁,2021,7,0,0,1,0,3,0,0,3,0,14,0,81,7,5,0.6470588235294118,0.7857142857142857
t6,노진혁,2021,2,1,0,0,0,1,0,0,5,0,12,0,60,4,5,0.3076923076923077,0.3333333333333333
t7,노진혁,2021,8,0,0,0,0,2,0,0,2,1,15,0,57,4,5,0.5555555555555556,0.5333333333333333
t8,노진혁,2021,2,0,0,0,1,3,0,0,6,0,16,0,72,7,5,0.3,0.125
t9,노진혁,2021,4,0,0,1,0,7,0,0,4,0,14,0,88,4,5,0.5714285714285714,0.5714285714285714
t10,노진혁,2021,6,0,0,2,0,0,0,0,8,0,21,0,81,4,5,0.38095238095238093,0.6666666666666666
t11,노진혁,2021,5,1,0,0,0,0,0,0,2,0,17,0,56,5,5,0.35294117647058826,0.4117647058823529
t12,노진혁,2021,4,2,0,1,1,1,0,1,5,1,16,0,72,5,5,0.47368421052631576,0.75
t13,노진혁,2021,5,0,0,0,0,3,0,0,2,0,17,1,78,5,5,0.4,0.29411764705882354
t1,안재석,2021,2,0,0,0,0,0,0,0,3,0,13,0,45,7,5,0.15384615384615385,0.15384615384615385
t2,안재석,2021,1,0,0,0,0,0,0,1,2,0,4,0,10,6,5,0.25,0.25
t4,안재석,2021,3,0,0,1,0,2,0,0,3,0,17,0,61,6,5,0.3157894736842105,0.4117647058823529
t5,안재석,2021,2,0,0,0,0,0,0,0,6,0,17,1,60,5,5,0.11764705882352941,0.11764705882352941
t6,안재석,2021,4,1,0,1,0,0,0,0,3,0,10,0,45,4,5,0.6,1.0
t7,안재석,2021,5,3,0,0,0,0,0,0,4,0,13,0,65,5,5,0.6153846153846154,0.8461538461538461
t8,안재석,2021,4,0,0,0,1,0,0,0,6,0,13,0,59,8,5,0.35714285714285715,0.3076923076923077
t9,안재석,2021,4,0,1,0,0,0,0,1,2,0,14,0,51,8,5,0.35714285714285715,0.5
t10,안재석,2021,2,0,0,0,0,1,0,0,1,0,5,0,24,8,5,0.5,0.4
t11,안재석,2021,6,0,1,0,1,3,0,1,3,0,16,0,90,10,5,0.55,0.5625
t12,안재석,2021,2,1,0,0,1,0,0,0,2,0,7,0,31,8,5,0.5,0.5714285714285714
t13,안재석,2021,3,0,0,0,0,1,0,1,4,0,15,0,67,8,5,0.25,0.2
t1,김태군,2021,3,0,0,0,0,0,0,0,2,1,16,0,61,7,5,0.17647058823529413,0.1875
t2,김태군,2021,3,0,0,1,1,1,0,0,2,0,9,0,46,8,5,0.5454545454545454,0.7777777777777778
t3,김태군,2021,3,0,0,0,1,2,0,1,1,1,10,0,56,4,5,0.42857142857142855,0.3
t5,김태군,2021,2,0,0,1,1,1,0,0,3,0,10,0,52,9,5,0.4166666666666667,0.6
t6,김태군,2021,3,0,0,0,0,1,0,0,1,1,15,0,63,7,5,0.23529411764705882,0.2
t7,김태군,2021,3,0,0,1,0,1,0,0,1,2,13,0,55,7,5,0.3125,0.5384615384615384
t8,김태군,2021,5,1,0,0,0,2,0,0,2,0,15,0,65,4,5,0.47058823529411764,0.4666666666666667
t9,김태군,2021,2,0,0,0,0,0,0,0,3,1,13,0,48,6,5,0.14285714285714285,0.15384615384615385
t10,김태군,2021,3,1,0,0,0,1,0,0,1,0,13,0,47,9,5,0.35714285714285715,0.38461538461538464
t11,김태군,2021,3,1,0,0,0,1,0,0,2,0,10,0,40,9,5,0.45454545454545453,0.5
t12,김태군,2021,2,1,0,0,0,2,0,0,1,0,10,0,44,4,5,0.4166666666666667,0.4
t13,김태군,2021,5,1,0,2,3,2,0,1,1,1,14,0,72,4,5,0.65,1.0714285714285714
t1,강승호,2021,1,0,0,0,0,0,0,0,2,0,6,0,20,6,5,0.16666666666666666,0.16666666666666666
t2,강승호,2021,0,0,0,0,0,2,0,0,3,0,8,0,45,5,5,0.2,0.0
t3,강승호,2021,2,2,0,0,2,0,0,1,5,2,14,0,56,6,5,0.3333333333333333,0.42857142857142855
t5,강승호,2021,2,0,0,0,0,1,0,0,4,0,16,0,76,7,5,0.17647058823529413,0.125
t6,강승호,2021,5,2,0,0,0,1,1,1,3,0,20,0,81,5,5,0.4090909090909091,0.45
t7,강승호,2021,3,1,0,0,1,1,0,0,4,0,17,1,60,4,5,0.3157894736842105,0.29411764705882354
t8,강승호,2021,3,0,0,0,0,1,0,0,3,0,16,2,60,4,5,0.23529411764705882,0.1875
t9,강승호,2021,4,1,1,0,0,0,0,0,5,1,14,1,61,6,5,0.4,0.6428571428571429
t10,강승호,2021,4,0,0,0,0,0,0,0,5,1,15,0,69,5,5,0.25,0.26666666666666666
t11,강승호,2021,4,1,0,0,0,0,0,1,4,1,17,0,63,7,5,0.2777777777777778,0.35294117647058826
t12,강승호,2021,5,0,0,1,0,3,0,0,5,0,19,1,93,6,5,0.4090909090909091,0.47368421052631576
t13,강승호,2021,2,0,0,1,1,3,0,1,2,1,11,0,66,5,5,0.4375,0.5454545454545454
t1,이대호,2021,10,0,0,3,0,1,0,2,3,0,22,0,86,6,5,0.6086956521739131,1.0
t2,이대호,2021,4,1,0,0,2,1,0,0,2,0,16,0,74,9,5,0.42105263157894735,0.375
t3,이대호,2021,6,0,0,2,0,0,0,1,4,0,20,0,75,33,5,0.4,0.7
t4,이대호,2021,4,0,0,0,0,3,0,1,0,0,20,0,70,8,5,0.30434782608695654,0.2
t5,이대호,2021,5,1,0,1,0,1,0,1,2,0,19,0,78,7,5,0.4,0.5789473684210527
t6,이대호,2021,3,0,0,1,0,0,0,1,5,0,20,0,81,5,5,0.2,0.35
t7,이대호,2021,4,0,0,1,0,2,0,0,1,0,12,0,56,6,5,0.5,0.6666666666666666
t8,이대호,2021,10,0,0,2,0,2,0,0,3,0,22,0,81,5,5,0.5833333333333334,0.8181818181818182
t9,이대호,2021,7,2,0,1,0,0,0,1,3,0,20,0,73,6,5,0.5,0.75
t10,이대호,2021,4,0,0,1,0,2,1,1,1,0,20,0,78,5,5,0.34782608695652173,0.4
t11,이대호,2021,6,0,0,1,0,2,1,0,3,0,19,0,77,5,5,0.45454545454545453,0.5263157894736842
t12,이대호,2021,7,1,0,1,1,5,0,0,3,0,20,0,103,5,5,0.5769230769230769,0.65
t13,이대호,2021,6,0,0,1,0,2,0,2,1,0,21,0,92,5,5,0.391304347826087,0.47619047619047616
t1,김민식,2021,1,0,0,0,0,2,0,0,2,1,10,0,55,7,5,0.23076923076923078,0.1
t2,김민식,2021,2,1,0,0,0,1,0,0,0,0,9,0,35,6,5,0.4,0.4444444444444444
t4,김민식,2021,2,1,0,0,0,0,0,1,4,0,16,0,62,10,5,0.1875,0.25
t5,김민식,2021,3,2,0,0,0,3,0,0,4,1,13,0,78,6,5,0.47058823529411764,0.5384615384615384
t6,김민식,2021,2,0,0,0,0,2,0,0,1,0,11,0,44,9,5,0.3076923076923077,0.18181818181818182
t7,김민식,2021,0,0,0,0,0,5,0,0,1,0,9,0,78,7,5,0.35714285714285715,0.0
t8,김민식,2021,4,1,0,0,0,3,0,0,4,0,13,0,72,7,5,0.5,0.46153846153846156
t9,김민식,2021,4,0,0,2,0,3,0,1,2,0,12,0,74,7,5,0.6,1.0
t10,김민식,2021,3,2,0,0,0,3,1,0,2,0,11,0,55,4,5,0.6,0.6363636363636364
t11,김민식,2021,2,0,0,0,0,4,0,0,5,0,12,0,72,7,5,0.375,0.16666666666666666
t12,김민식,2021,4,0,0,0,0,3,0,0,1,0,8,0,56,6,5,0.6363636363636364,0.5
t13,김민식,2021,4,0,0,0,0,2,0,0,5,0,17,0,80,6,5,0.3157894736842105,0.23529411764705882
t1,이형종,2021,7,2,0,0,0,1,0,0,4,0,16,0,72,6,5,0.5882352941176471,0.6875
t2,이형종,2021,3,1,0,0,0,0,0,0,4,0,14,0,61,8,5,0.2857142857142857,0.35714285714285715
t3,이형종,2021,6,1,0,1,1,3,0,0,5,1,16,0,83,6,5,0.5714285714285714,0.75
t4,이형종,2021,3,1,0,0,0,2,0,0,3,0,15,0,71,8,5,0.35294117647058826,0.3333333333333333
t5,이형종,2021,4,0,0,2,2,3,0,1,4,0,19,0,87,5,5,0.4583333333333333,0.631578947368421
t6,이형종,2021,3,0,0,2,0,4,0,0,2,0,9,0,64,5,5,0.6923076923076923,1.2222222222222223
t7,이형종,2021,2,0,0,0,0,3,0,2,2,0,16,0,84,6,5,0.2631578947368421,0.125
t8,이형종,2021,5,1,0,1,0,3,0,0,2,0,12,0,64,6,5,0.6666666666666666,0.9166666666666666
t9,이형종,2021,3,2,0,0,0,0,0,1,3,0,14,0,49,29,5,0.35714285714285715,0.5
t10,이형종,2021,4,0,0,1,0,3,0,0,9,0,17,1,81,7,5,0.4,0.47058823529411764
t11,이형종,2021,3,1,0,1,0,5,0,1,1,0,12,1,84,5,5,0.5882352941176471,0.75
t12,이형종,2021,4,1,0,1,1,2,0,0,6,0,18,1,80,5,5,0.42857142857142855,0.5555555555555556
t1,김웅빈,2021,2,1,0,0,0,2,0,1,3,0,12,0,65,7,5,0.35714285714285715,0.3333333333333333
t3,김웅빈,2021,1,0,0,0,1,1,0,0,3,1,9,0,58,29,5,0.25,0.1111111111111111
t4,김웅빈,2021,5,2,0,0,0,2,0,0,6,0,17,0,72,4,5,0.47368421052631576,0.5294117647058824
t5,김웅빈,2021,1,0,0,1,0,2,0,0,4,0,6,0,37,4,5,0.5,0.8333333333333334
t6,김웅빈,2021,2,0,0,0,0,1,0,0,3,0,8,0,45,5,5,0.3333333333333333,0.25
t7,김웅빈,2021,2,0,0,0,0,5,0,0,9,0,15,0,98,4,5,0.35,0.13333333333333333
t8,김웅빈,2021,2,0,0,0,1,2,0,1,6,0,20,0,102,5,5,0.21739130434782608,0.1
t9,김웅빈,2021,7,1,0,3,0,1,0,0,5,0,22,0,85,6,5,0.5217391304347826,0.9545454545454546
t10,김웅빈,2021,7,3,0,0,1,2,1,0,5,0,20,1,86,5,5,0.5833333333333334,0.65
t11,김웅빈,2021,5,0,0,0,1,2,0,0,6,0,18,0,84,5,5,0.38095238095238093,0.2777777777777778
t12,김웅빈,2021,4,2,0,0,0,4,0,0,1,0,16,0,94,5,5,0.5,0.5
t1,이흥련,2021,1,0,0,0,1,1,0,0,0,0,3,0,17,5,5,0.6,0.3333333333333333
t2,이흥련,2021,0,0,0,0,0,0,0,0,0,0,4,0,10,13,5,0.0,0.0
t3,이흥련,2021,2,0,0,1,0,1,0,2,5,0,14,0,62,33,5,0.26666666666666666,0.42857142857142855
t4,이흥련,2021,1,0,0,0,0,1,0,0,2,0,7,0,31,7,5,0.25,0.14285714285714285
t5,이흥련,2021,2,0,0,0,1,1,0,0,0,0,8,0,43,6,5,0.4,0.25
t6,이흥련,2021,2,1,0,1,1,0,0,0,2,0,10,0,36,13,5,0.45454545454545453,0.8
t7,이흥련,2021,1,0,0,0,0,1,0,0,2,0,5,0,18,8,5,0.3333333333333333,0.2
t8,이흥련,2021,2,1,0,0,1,1,0,0,1,2,6,0,38,6,5,0.5,0.6666666666666666
t9,이흥련,2021,3,0,0,0,0,1,0,0,2,0,9,0,38,11,5,0.4,0.3333333333333333
t10,이흥련,2021,1,0,0,0,0,1,0,1,3,0,10,0,42,6,5,0.18181818181818182,0.1
t11,이흥련,2021,4,0,0,0,0,2,0,0,3,0,11,0,53,7,5,0.46153846153846156,0.36363636363636365
t12,이흥련,2021,4,0,0,0,0,1,0,0,3,0,8,0,32,5,5,0.5555555555555556,0.5
t1,문보경,2021,2,2,0,0,0,1,0,0,5,0,16,1,72,7,5,0.29411764705882354,0.375
t2,문보경,2021,1,0,0,0,0,4,0,0,4,0,12,0,82,7,5,0.3125,0.08333333333333333
t3,문보경,2021,4,0,0,0,0,5,0,0,0,0,16,1,91,6,5,0.42857142857142855,0.25
t5,문보경,2021,5,0,1,2,0,2,0,0,2,1,19,0,109,6,5,0.45454545454545453,0.8421052631578947
t6,문보경,2021,6,0,0,2,0,1,0,0,3,0,19,0,74,6,5,0.45,0.7368421052631579
t7,문보경,2021,3,0,0,1,0,3,0,1,4,0,16,0,79,6,5,0.3684210526315789,0.4375
t8,문보경,2021,4,2,0,1,0,4,0,0,2,0,8,0,50,7,5,0.9166666666666666,1.5
t9,문보경,2021,3,1,0,0,0,3,0,0,2,0,11,0,60,9,5,0.5,0.45454545454545453
t10,문보경,2021,2,0,0,0,0,1,0,0,3,0,14,0,62,5,5,0.2,0.14285714285714285
t11,문보경,2021,3,1,0,0,0,3,0,0,3,0,11,0,69,4,5,0.5,0.45454545454545453
t12,문보경,2021,5,3,0,0,0,5,0,1,6,0,18,0,111,4,5,0.5652173913043478,0.6111111111111112
t1,정의윤,2021,2,0,0,0,0,0,0,0,1,0,5,0,26,9,5,0.4,0.4
t2,정의윤,2021,2,0,0,0,0,0,0,0,2,0,11,0,50,11,5,0.18181818181818182,0.18181818181818182
t3,정의윤,2021,2,0,0,0,0,0,0,0,4,0,15,0,60,34,5,0.13333333333333333,0.13333333333333333
t4,정의윤,2021,2,1,0,1,0,4,0,0,1,0,10,0,46,6,5,0.5714285714285714,0.8
t5,정의윤,2021,3,0,0,0,0,0,0,0,2,0,14,0,55,7,5,0.21428571428571427,0.21428571428571427
t6,정의윤,2021,5,1,0,1,0,1,1,0,3,0,12,0,55,7,5,0.6428571428571429,0.9166666666666666
t7,정의윤,2021,1,0,0,0,0,0,0,0,4,0,10,0,42,5,5,0.1,0.1
t8,정의윤,2021,4,0,0,0,0,1,0,1,3,0,18,0,83,6,5,0.2631578947368421,0.2222222222222222
t9,정의윤,2021,5,0,0,2,0,0,0,1,3,0,17,0,76,7,5,0.4117647058823529,0.7647058823529411
t10,정의윤,2021,2,0,0,1,0,1,0,0,5,0,14,0,61,7,5,0.26666666666666666,0.42857142857142855
t11,정의윤,2021,5,0,0,2,0,1,0,2,3,0,18,0,67,4,5,0.42105263157894735,0.7222222222222222
t12,정의윤,2021,5,0,0,0,0,3,0,1,4,0,17,0,89,5,5,0.4,0.29411764705882354
t1,채은성,2021,5,2,0,0,0,3,0,0,1,0,16,0,88,5,5,0.5263157894736842,0.5625
t2,채은성,2021,9,0,0,3,0,4,0,0,2,0,19,0,92,4,5,0.6956521739130435,1.105263157894737
t3,채은성,2021,7,0,0,2,1,0,0,0,2,0,20,0,75,5,5,0.47619047619047616,0.75
t4,채은성,2021,3,0,0,0,2,3,0,0,5,0,15,0,97,6,5,0.4,0.2
t5,채은성,2021,7,2,0,1,1,2,0,0,2,0,18,1,79,5,5,0.6190476190476191,0.8333333333333334
t6,채은성,2021,8,2,0,0,0,2,0,2,3,0,18,2,72,5,5,0.6,0.6666666666666666
t7,채은성,2021,5,3,0,1,0,1,0,0,7,0,21,0,76,4,5,0.45454545454545453,0.7142857142857143
t8,채은성,2021,5,3,0,1,0,3,0,1,6,0,19,0,101,5,5,0.5454545454545454,0.7894736842105263
t9,채은성,2021,7,0,0,2,1,1,0,1,5,0,21,0,93,4,5,0.4782608695652174,0.7142857142857143
t10,채은성,2021,4,0,0,1,1,1,0,0,3,0,19,0,60,18,5,0.3333333333333333,0.42105263157894735
t11,채은성,2021,9,1,0,1,0,2,0,0,2,0,19,0,89,4,5,0.6190476190476191,0.7894736842105263
t12,채은성,2021,1,0,0,0,0,0,0,0,2,0,16,0,46,4,5,0.0625,0.0625
t1,고종욱,2021,5,1,0,0,0,2,0,1,3,0,17,1,69,5,5,0.42105263157894735,0.4117647058823529
t2,고종욱,2021,6,0,0,1,0,1,0,2,2,0,11,0,62,6,5,0.6666666666666666,0.9090909090909091
t3,고종욱,2021,4,1,0,0,0,1,0,0,1,0,11,0,50,6,5,0.5,0.5454545454545454
t4,고종욱,2021,3,0,0,0,0,0,0,0,1,0,6,0,23,34,5,0.5,0.5
t5,고종욱,2021,3,0,0,0,0,1,0,2,3,0,14,0,56,6,5,0.26666666666666666,0.21428571428571427
t6,고종욱,2021,3,1,0,0,0,2,0,0,1,0,9,0,44,4,5,0.5454545454545454,0.5555555555555556
t7,고종욱,2021,4,2,0,0,0,1,0,0,2,0,14,0,58,6,5,0.4666666666666667,0.5714285714285714
t8,고종욱,2021,4,0,0,0,0,0,0,0,3,0,14,0,45,8,5,0.2857142857142857,0.2857142857142857
t9,고종욱,2021,3,0,0,0,0,0,0,0,0,0,8,0,29,7,5,0.375,0.375
t10,고종욱,2021,3,0,0,0,0,1,0,1,0,0,6,0,25,9,5,0.5714285714285714,0.5
t11,고종욱,2021,1,0,0,0,0,1,0,0,4,0,12,0,59,33,5,0.15384615384615385,0.08333333333333333
t12,고종욱,2021,1,0,0,0,0,1,0,0,2,0,11,0,44,5,5,0.16666666666666666,0.09090909090909091
t1,권동진,2021,0,0,0,0,0,0,0,0,1,0,1,0,4,7,5,0.0,0.0
t2,권동진,2021,1,0,0,0,0,0,0,0,1,0,2,0,6,6,5,0.5,0.5
t3,권동진,2021,0,0,0,0,0,0,0,0,2,0,4,0,17,6,5,0.0,0.0
t5,권동진,2021,2,0,0,0,0,2,0,0,1,0,4,0,31,9,5,0.6666666666666666,0.5
t6,권동진,2021,2,1,0,1,0,2,0,0,5,0,10,0,52,6,5,0.5,0.8
t7,권동진,2021,1,0,0,0,0,0,0,0,2,0,4,0,11,8,5,0.25,0.25
t8,권동진,2021,1,0,0,0,0,1,0,0,4,0,7,1,24,4,5,0.25,0.14285714285714285
t9,권동진,2021,0,0,0,0,0,1,0,0,1,0,3,0,16,9,5,0.25,0.0
t10,권동진,2021,3,2,0,0,0,2,0,0,4,0,8,0,46,7,5,0.7,0.875
t11,권동진,2021,0,0,0,0,0,1,0,0,2,0,5,1,22,5,5,0.16666666666666666,0.0
t12,권동진,2021,1,1,0,0,0,2,0,0,2,0,6,1,36,6,5,0.5,0.5
t1,알몬테,2021,1,0,0,1,0,2,0,0,6,0,16,0,71,3,5,0.2222222222222222,0.3125
t2,알몬테,2021,5,0,0,1,0,1,0,1,5,0,21,0,87,5,5,0.3181818181818182,0.42857142857142855
t3,알몬테,2021,7,0,0,1,0,4,0,0,2,0,17,0,87,5,5,0.5714285714285714,0.6470588235294118
t4,알몬테,2021,7,3,0,0,0,1,0,0,2,0,20,1,101,4,5,0.5238095238095238,0.65
t5,알몬테,2021,4,1,0,0,0,2,0,0,5,0,17,0,82,5,5,0.3684210526315789,0.35294117647058826
t6,알몬테,2021,2,0,0,0,0,1,0,1,4,0,14,0,59,4,5,0.2,0.14285714285714285
t7,알몬테,2021,3,1,0,0,0,1,0,1,6,0,19,0,66,4,5,0.25,0.2631578947368421
t8,알몬테,2021,8,1,0,2,0,1,0,2,6,0,22,0,79,4,5,0.5217391304347826,0.8181818181818182
t9,알몬테,2021,9,1,0,1,0,2,0,0,2,0,22,0,97,5,5,0.5416666666666666,0.6818181818181818
t10,알몬테,2021,5,1,0,0,0,3,0,1,3,0,18,0,83,5,5,0.42857142857142855,0.3888888888888889
t11,알몬테,2021,4,1,0,1,0,2,0,1,7,0,20,0,97,5,5,0.36363636363636365,0.5
t12,알몬테,2021,6,0,0,0,1,2,0,2,2,0,19,0,72,5,5,0.4090909090909091,0.3157894736842105
t1,박석민,2021,2,0,0,0,0,1,0,0,3,0,13,0,58,6,5,0.21428571428571427,0.15384615384615385
t2,박석민,2021,4,0,0,0,0,5,1,1,3,0,16,0,78,6,5,0.45454545454545453,0.25
t3,박석민,2021,1,0,0,0,0,4,0,0,8,0,14,0,81,6,5,0.2777777777777778,0.07142857142857142
t4,박석민,2021,2,0,0,0,0,3,0,0,3,2,12,0,70,4,5,0.29411764705882354,0.16666666666666666
t5,박석민,2021,2,1,0,1,0,2,0,0,3,1,14,0,77,5,5,0.35294117647058826,0.5714285714285714
t6,박석민,2021,4,2,0,0,0,2,0,0,6,0,16,0,76,4,5,0.4444444444444444,0.5
t7,박석민,2021,4,1,0,1,0,0,0,3,3,0,12,0,59,5,5,0.5,0.8333333333333334
t8,박석민,2021,5,0,0,2,0,5,0,2,0,0,15,0,84,4,5,0.6,0.8666666666666667
t9,박석민,2021,9,2,0,2,0,3,0,1,2,0,14,0,67,4,5,0.9411764705882353,1.5
t10,박석민,2021,5,1,0,2,0,1,0,1,4,0,18,0,71,4,5,0.47368421052631576,0.8333333333333334
t11,박석민,2021,6,1,0,2,1,0,0,0,2,0,15,0,55,4,5,0.625,1.0666666666666667
t1,추재현,2021,4,1,0,0,1,3,0,0,4,0,15,0,82,9,5,0.47368421052631576,0.4
t2,추재현,2021,6,2,0,0,1,0,0,0,4,0,19,0,69,9,5,0.45,0.5263157894736842
t4,추재현,2021,3,1,0,0,0,1,0,0,0,0,14,0,50,5,5,0.3333333333333333,0.35714285714285715
t5,추재현,2021,6,1,0,1,0,2,0,0,3,1,20,1,93,3,5,0.43478260869565216,0.6
t6,추재현,2021,9,2,0,1,0,4,0,0,2,1,21,0,98,5,5,0.6153846153846154,0.8095238095238095
t7,추재현,2021,5,1,0,2,1,0,0,1,3,0,20,0,76,5,5,0.42857142857142855,0.75
t8,추재현,2021,4,1,0,0,0,3,0,2,4,0,14,0,58,7,5,0.47058823529411764,0.42857142857142855
t9,추재현,2021,1,1,0,0,0,0,0,0,3,0,7,0,34,21,5,0.2857142857142857,0.42857142857142855
t10,추재현,2021,0,0,0,0,0,4,0,0,3,0,8,0,60,12,5,0.3333333333333333,0.0
t11,추재현,2021,4,0,0,0,0,0,0,0,5,0,11,1,40,6,5,0.36363636363636365,0.36363636363636365
t1,김찬형,2021,2,0,0,0,0,1,0,0,2,0,6,0,25,5,5,0.42857142857142855,0.3333333333333333
t2,김찬형,2021,1,1,0,0,0,1,0,0,1,1,3,0,21,15,5,0.6,1.0
t3,김찬형,2021,1,0,0,0,0,0,0,0,5,0,9,0,39,5,5,0.1111111111111111,0.1111111111111111
t4,김찬형,2021,3,2,0,1,0,0,0,0,0,1,8,0,31,5,5,0.6666666666666666,1.375
t5,김찬형,2021,0,0,0,0,1,0,0,0,3,1,7,0,35,7,5,0.1111111111111111,0.0
t6,김찬형,2021,0,0,0,0,0,1,0,0,0,0,6,0,25,14,5,0.14285714285714285,0.0
t7,김찬형,2021,3,0,0,0,0,1,0,1,4,1,13,0,64,8,5,0.26666666666666666,0.23076923076923078
t8,김찬형,2021,1,1,0,0,0,3,0,0,1,0,10,0,53,6,5,0.38461538461538464,0.3
t9,김찬형,2021,1,0,0,0,0,0,0,0,1,0,3,0,17,19,5,0.3333333333333333,0.3333333333333333
t10,김찬형,2021,3,0,0,0,0,1,0,0,3,0,11,0,44,16,5,0.3333333333333333,0.2727272727272727
t11,김찬형,2021,2,0,0,0,0,0,0,0,0,1,4,0,9,6,5,0.4,0.5
t1,최형우,2021,4,1,0,0,0,2,0,0,6,0,18,0,87,5,5,0.35,0.3333333333333333
t2,최형우,2021,6,0,0,1,0,2,0,0,3,0,21,0,92,6,5,0.391304347826087,0.47619047619047616
t3,최형우,2021,6,3,0,1,0,5,0,0,3,0,16,0,103,6,5,0.7142857142857143,1.0
t4,최형우,2021,7,0,0,1,0,6,0,1,4,0,16,0,98,35,5,0.6363636363636364,0.6875
t5,최형우,2021,3,1,0,0,0,1,0,1,2,0,21,0,91,21,5,0.22727272727272727,0.23809523809523808
t6,최형우,2021,3,0,0,1,1,4,0,0,5,0,19,0,100,5,5,0.375,0.3684210526315789
t7,최형우,2021,2,1,0,0,1,4,0,2,4,0,13,0,75,34,5,0.4444444444444444,0.3076923076923077
t8,최형우,2021,1,0,0,0,0,3,0,2,2,0,19,0,90,5,5,0.18181818181818182,0.05263157894736842
t9,최형우,2021,6,0,0,3,1,5,2,0,3,0,18,0,87,5,5,0.6538461538461539,1.0
t10,최형우,2021,4,0,0,0,0,5,2,0,4,0,19,0,94,4,5,0.4230769230769231,0.21052631578947367
t11,최형우,2021,6,0,0,0,0,4,1,0,2,0,20,0,108,4,5,0.44,0.3
t1,이명기,2021,4,1,0,0,1,1,0,0,4,0,16,0,92,20,5,0.3888888888888889,0.375
t2,이명기,2021,5,1,0,0,0,6,0,0,2,0,16,1,97,6,5,0.5454545454545454,0.4375
t3,이명기,2021,7,1,0,0,0,5,0,0,2,0,18,2,115,5,5,0.5652173913043478,0.5
t4,이명기,2021,7,3,0,0,0,2,0,0,2,1,18,0,86,5,5,0.5714285714285714,0.7222222222222222
t5,이명기,2021,5,0,0,1,0,3,0,0,1,0,20,0,99,6,5,0.391304347826087,0.45
t6,이명기,2021,2,0,0,0,0,0,0,0,1,0,10,0,33,8,5,0.2,0.2
t7,이명기,2021,6,3,0,0,0,2,0,0,3,1,19,0,82,4,5,0.5,0.631578947368421
t8,이명기,2021,7,1,0,0,0,4,0,0,1,0,17,2,89,4,5,0.5714285714285714,0.5294117647058824
t9,이명기,2021,4,1,0,0,0,4,0,1,0,0,18,0,93,7,5,0.4090909090909091,0.3333333333333333
t10,이명기,2021,3,0,0,0,0,4,0,0,6,1,17,1,85,6,5,0.3181818181818182,0.17647058823529413
t11,이명기,2021,6,1,0,1,0,5,0,1,4,0,19,0,84,4,5,0.5416666666666666,0.631578947368421
t1,김재유,2021,2,1,0,0,0,1,0,0,1,0,3,0,16,6,5,1.0,1.3333333333333333
t2,김재유,2021,0,0,0,0,1,0,0,0,2,1,10,0,46,7,5,0.08333333333333333,0.0
t3,김재유,2021,4,0,0,0,0,0,0,0,0,1,8,0,27,34,5,0.4444444444444444,0.5
t4,김재유,2021,4,0,0,0,1,0,0,0,1,0,12,0,45,8,5,0.38461538461538464,0.3333333333333333
t5,김재유,2021,3,1,0,0,0,0,0,1,3,0,10,0,38,6,5,0.4,0.5
t6,김재유,2021,1,0,0,0,0,0,0,0,1,0,3,0,15,6,5,0.3333333333333333,0.3333333333333333
t7,김재유,2021,5,0,0,1,0,2,0,0,0,0,6,0,39,4,5,1.0,1.5
t8,김재유,2021,1,0,0,0,0,1,0,0,0,0,6,0,29,8,5,0.2857142857142857,0.16666666666666666
t10,김재유,2021,4,1,0,0,0,1,0,0,3,0,18,1,75,5,5,0.3157894736842105,0.3333333333333333
t11,김재유,2021,2,1,0,0,0,0,0,0,0,0,3,0,11,6,5,1.0,1.3333333333333333
t1,김호재,2021,1,0,0,0,0,0,0,0,1,0,3,0,12,12,5,0.3333333333333333,0.3333333333333333
t2,김호재,2021,1,0,0,0,0,0,0,0,1,1,5,0,24,4,5,0.16666666666666666,0.2
t3,김호재,2021,1,0,0,0,0,0,0,0,1,0,3,0,10,14,5,0.3333333333333333,0.3333333333333333
t4,김호재,2021,0,0,0,0,1,0,0,0,1,0,3,0,12,6,5,0.25,0.0
t5,김호재,2021,3,1,0,0,0,0,0,0,1,0,6,0,28,8,5,0.6666666666666666,0.8333333333333334
